Date,Returns,RF,Excess Returns,Excess Returns Quarterly,Volatility,Sharpe Ratio,5% VaR,1% VaR,Max Drawdown
2013-12-31,-0.0016337091417222,0.0,-0.0016337091417222,-0.0016337091417222,0.0195682668142272,-0.015742405741578782,0.0336618826928371,0.05759925445084018,-0.1106856026093378
2014-01-31,0.0181248053161664,0.0,0.0181248053161664,0.0181248053161664,,,,,
2014-02-28,0.0103981822557814,0.0,0.0103981822557814,0.0103981822557814,,,,,
2014-03-31,0.0006661606537257,0.0,0.0006661606537257,0.0006661606537257,,,,,
2014-04-30,0.0119788745748485,0.0,0.0119788745748485,0.0119788745748485,,,,,
2014-05-30,0.0136710495889516,0.0,0.0136710495889516,0.0136710495889516,,,,,
2014-06-30,0.000778757998985,0.0,0.000778757998985,0.000778757998985,,,,,
2014-07-31,-0.0005580686109984,0.0,-0.0005580686109984,-0.0005580686109984,,,,,
2014-08-29,0.0144235117397475,0.0,0.0144235117397475,0.0144235117397475,,,,,
2014-09-30,-0.0144277546273863,0.0,-0.0144277546273863,-0.0144277546273863,,,,,
2014-10-31,0.0102378339685273,0.0,0.0102378339685273,0.0102378339685273,,,,,
2014-11-28,0.0067391846014888,0.0,0.0067391846014888,0.0067391846014888,,,,,
2014-12-31,0.0006071457575207,0.0,0.0006071457575207,0.0006071457575207,,,,,
2015-01-30,0.0303388677611848,0.0,0.0303388677611848,0.0303388677611848,,,,,
2015-02-27,-0.0101352618588564,0.0,-0.0101352618588564,-0.0101352618588564,,,,,
2015-03-31,0.0031906992254406,0.0,0.0031906992254406,0.0031906992254406,,,,,
2015-04-30,-0.0070032560985744,0.0,-0.0070032560985744,-0.0070032560985744,,,,,
2015-05-29,-0.0065276932440658,0.0,-0.0065276932440658,-0.0065276932440658,,,,,
2015-06-30,-0.0183754269347995,0.0,-0.0183754269347995,-0.0183754269347995,,,,,
2015-07-31,0.0067481910557212,0.0,0.0067481910557212,0.0067481910557212,,,,,
2015-08-31,-0.0059203006644839,0.0,-0.0059203006644839,-0.0059203006644839,,,,,
2015-09-30,0.0074561420603584,0.0,0.0074561420603584,0.0074561420603584,,,,,
2015-10-30,0.0041782729805013,0.0,0.0041782729805013,0.0041782729805013,,,,,
2015-11-30,-0.002188318693173,0.0,-0.002188318693173,-0.002188318693173,,,,,
2015-12-31,-0.0077956075863346,0.0001,-0.0078956075863346,-0.0080956075863346,,,,,
2016-01-29,0.0035451195261759,0.0001,0.0034451195261759,0.0032451195261759,,,,,
2016-02-29,0.0080772750539002,0.0002,0.0078772750539002,0.0074772750539002005,,,,,
2016-03-31,0.0277381359941839,0.0002,0.0275381359941839,0.0271381359941839,,,,,
2016-04-29,0.0136912470338126,0.0001,0.0135912470338126,0.0133912470338126,,,,,
2016-05-31,-0.000771684709566,0.0001,-0.000871684709566,-0.001071684709566,,,,,
2016-06-30,0.0225106881427203,0.0002,0.0223106881427203,0.0219106881427203,,,,,
2016-07-29,0.0146104893411727,0.0002,0.0144104893411727,0.0140104893411727,,,,,
2016-08-31,0.0019589545593776,0.0002,0.0017589545593776,0.0013589545593776,,,,,
2016-09-30,-0.0024776760323056,0.0002,-0.0026776760323056,-0.0030776760323055997,,,,,
2016-10-31,-0.0081357019403809,0.0002,-0.0083357019403809,-0.0087357019403809,,,,,
2016-11-30,-0.0268276734259804,0.0001,-0.0269276734259804,-0.0271276734259804,,,,,
2016-12-30,0.0066933712365939,0.0003,0.0063933712365939,0.0057933712365939,,,,,
2017-01-31,0.0030805565538838,0.0004,0.0026805565538838,0.0018805565538837997,,,,,
2017-02-28,0.0114690806455153,0.0004,0.0110690806455153,0.0102690806455153,,,,,
2017-03-31,-0.0023241943937396,0.0003,-0.0026241943937396,-0.0032241943937395996,,,,,
2017-04-28,0.0106843180731273,0.0005,0.0101843180731273,0.0091843180731273,,,,,
2017-05-31,0.0114998153863801,0.0006,0.0108998153863801,0.0096998153863801,,,,,
2017-06-30,0.0030549068111662,0.0006,0.0024549068111662,0.0012549068111662003,,,,,
2017-07-31,0.0073136864866394,0.0007,0.0066136864866394,0.005213686486639399,,,,,
2017-08-31,0.0077656690085268,0.0009,0.0068656690085268,0.0050656690085268,,,,,
2017-09-29,-0.0017367697474898,0.0009,-0.0026367697474898,-0.0044367697474898,,,,,
2017-10-31,0.0040374316635054,0.0009,0.0031374316635054,0.0013374316635054,,,,,
2017-11-30,-0.0014549924645973,0.0008,-0.0022549924645973,-0.0038549924645973005,,,,,
2017-12-29,0.0091217332336421,0.0009,0.0082217332336421,0.0064217332336421,,,,,
2018-01-31,-0.0095596495943869,0.0012,-0.0107596495943869,-0.0131596495943869,,,,,
2018-02-28,-0.0162349862910745,0.0011,-0.0173349862910745,-0.019534986291074502,,,,,
2018-03-30,0.0025323798003804,0.0011,0.0014323798003804,-0.0007676201996196,,,,,
2018-04-30,-0.0092748735244518,0.0014,-0.0106748735244518,-0.0134748735244518,,,,,
2018-05-31,0.0053556485355648,0.0014,0.0039556485355648,0.0011556485355648004,,,,,
2018-06-29,-0.0058088258733605,0.0014,-0.0072088258733605,-0.010008825873360501,,,,,
2018-07-31,0.0083116901624218,0.0016,0.0067116901624218,0.0035116901624217996,,,,,
2018-08-31,0.0049395453356981,0.0016,0.0033395453356981,0.00013954533569809913,,,,,
2018-09-28,-0.0035651501300892,0.0015,-0.0050651501300892,-0.0080651501300892,,,,,
2018-10-31,-0.0146044896720605,0.0019,-0.0165044896720605,-0.0203044896720605,,,,,
2018-11-30,-0.0016650732095092,0.0018,-0.0034650732095092,-0.0070650732095092,,,,,
2018-12-31,0.0147057768595633,0.002,0.0127057768595633,0.0087057768595633,,,,,
2019-01-31,0.0235205124035884,0.0021,0.0214205124035884,0.0172205124035884,,,,,
2019-02-28,0.0021688378068491,0.0018,0.0003688378068491,-0.0032311621931509003,,,,,
2019-03-29,0.0250496236870398,0.0019,0.0231496236870398,0.0193496236870398,,,,,
2019-04-30,0.0054294291871319,0.0021,0.0033294291871319,-0.0008705708128681003,,,,,
2019-05-31,0.0143311888934958,0.0021,0.0122311888934958,0.0080311888934958,,,,,
2019-06-28,0.0244565754860657,0.0018,0.0226565754860657,0.0190565754860657,,,,,
2019-07-31,0.005592506427521,0.0019,0.003692506427521,-0.00010749357247900014,,,,,
2019-08-30,0.0314484930130458,0.0016,0.0298484930130458,0.026648493013045803,,,,,
2019-09-30,-0.0065055733249776,0.0018,-0.0083055733249776,-0.0119055733249776,,,,,
2019-10-31,0.0060704092530023,0.0016,0.0044704092530023,0.0012704092530022998,,,,,
2019-11-29,0.0025171795174214,0.0012,0.0013171795174214,-0.0010828204825785999,,,,,
2019-12-31,0.0031981721192457,0.0014,0.0017981721192457,-0.0010018278807542996,,,,,
2020-01-31,0.0234515322655308,0.0013,0.0221515322655308,0.0195515322655308,,,,,
2020-02-28,0.0133794089177967,0.0012,0.0121794089177967,0.0097794089177967,,,,,
2020-03-31,-0.0708551296471525,0.0013,-0.0721551296471525,-0.0747551296471525,,,,,
2020-04-30,0.0524316742139412,0.0,0.0524316742139412,0.0524316742139412,,,,,
2020-05-29,0.0156439234874903,0.0001,0.0155439234874903,0.015343923487490299,,,,,
2020-06-30,0.0196034958518966,0.0001,0.0195034958518966,0.0193034958518966,,,,,
2020-07-31,0.0325085951044636,0.0001,0.0324085951044636,0.0322085951044636,,,,,
2020-08-31,-0.0137887657845081,0.0001,-0.0138887657845081,-0.0140887657845081,,,,,
2020-09-30,-0.0028626835349524,0.0001,-0.0029626835349524,-0.0031626835349524,,,,,
2020-10-30,-0.0018001018707168,0.0001,-0.0019001018707168,-0.0021001018707168,,,,,
2020-11-30,0.0278591185049026,0.0001,0.0277591185049026,0.0275591185049026,,,,,
2020-12-31,0.0043551476208878,0.0001,0.0042551476208878,0.0040551476208878,,,,,
2021-01-29,-0.0128318546790351,0.0001,-0.0129318546790351,-0.013131854679035099,,,,,
2021-02-26,-0.0172262715577329,0.0,-0.0172262715577329,-0.0172262715577329,,,,,
2021-03-31,-0.0171605735244309,0.0,-0.0171605735244309,-0.0171605735244309,,,,,
2021-04-30,0.0110775665287248,0.0,0.0110775665287248,0.0110775665287248,,,,,
2021-05-31,0.0076818653211991,0.0,0.0076818653211991,0.0076818653211991,,,,,
2021-06-30,0.0163133504667358,0.0,0.0163133504667358,0.0163133504667358,,,,,
2021-07-30,0.0136877197373959,0.0,0.0136877197373959,0.0136877197373959,,,,,
2021-08-31,-0.0030249629596371,0.0,-0.0030249629596371,-0.0030249629596371,,,,,
2021-09-30,-0.0105266120633849,0.0,-0.0105266120633849,-0.0105266120633849,,,,,
2021-10-29,0.002480443749111,0.0,0.002480443749111,0.002480443749111,,,,,
2021-11-30,0.0006157390855281,0.0,0.0006157390855281,0.0006157390855281,,,,,
2021-12-31,-0.0007996846633525,0.0001,-0.0008996846633525,-0.0010996846633525002,,,,,
2022-01-31,-0.0336618826928371,0.0,-0.0336618826928371,-0.0336618826928371,,,,,
2022-02-28,-0.0200031718434284,0.0,-0.0200031718434284,-0.0200031718434284,,,,,
2022-03-31,-0.025215397755368,0.0001,-0.025315397755368,-0.025515397755368003,,,,,
2022-04-29,-0.0546805586726145,0.0001,-0.0547805586726145,-0.054980558672614505,,,,,
2022-05-31,0.00933704083126,0.0003,0.00903704083126,0.00843704083126,,,,,
2022-06-30,-0.0280001031073993,0.0006,-0.0286001031073993,-0.0298001031073993,,,,,
2022-07-29,0.0323735522067452,0.0008,0.0315735522067452,0.029973552206745198,,,,,
2022-08-31,-0.0293258239358833,0.0019,-0.0312258239358833,-0.0350258239358833,,,,,
2022-09-30,-0.0525539283953966,0.0019,-0.0544539283953966,-0.0582539283953966,,,,,
2022-10-31,-0.0103417454575924,0.0023,-0.0126417454575924,-0.017241745457592397,,,,,
2022-11-30,0.0517833833127536,0.0029,0.0488833833127536,0.043083383312753604,,,,,
2022-12-30,-0.0043873772339398,0.0033,-0.0076873772339398,-0.014287377233939798,,,,,
2023-01-31,0.0400680547132943,0.0034999999999999,0.0365680547132943,0.029568054713294597,,,,,
2023-02-28,-0.0318094800024619,0.0034,-0.0352094800024619,-0.0420094800024619,,,,,
2023-03-31,0.0278427397095282,0.0036,0.0242427397095282,0.017042739709528198,,,,,
2023-04-28,0.007655876177921,0.0034999999999999,0.004155876177921,-0.0028441238220787007,,,,,
2023-05-31,-0.0144847480513103,0.0036,-0.0180847480513103,-0.0252847480513103,,,,,
2023-06-30,0.0041169124467768,0.004,0.0001169124467768,-0.0078830875532232,,,,,
2023-07-31,0.0034471614779705,0.0045,-0.0010528385220294,-0.010052838522029497,,,,,
2023-08-31,-0.0077685063192308,0.0045,-0.0122685063192308,-0.021268506319230798,,,,,
2023-09-29,-0.0266944693072618,0.0043,-0.0309944693072618,-0.0395944693072618,,,,,
2023-10-31,-0.0187256833914406,0.0046999999999999,-0.0234256833914406,-0.0328256833914403,,,,,
2023-11-30,0.0597824967559885,0.0044,0.0553824967559885,0.046582496755988495,,,,,
2023-12-29,0.0433530598825477,0.0043,0.0390530598825477,0.0304530598825477,,,,,
